931009  ,  -1  ,  建筑材料
931160  ,  -1  ,  通信设备
931008  ,  -1  ,  汽车指数
931498  ,  -1  ,  行业潜力
931575  ,  -1  ,  SHS物联网
930766  ,  -1  ,  CS民参军
930771  ,  -1  ,  CS新能源
930772  ,  -1  ,  100两倍
930773  ,  -1  ,  100反向
930774  ,  -1  ,  100反两
930776  ,  -1  ,  CS增持
930777  ,  -1  ,  CS定增
930781  ,  -1  ,  中证影视
930782  ,  -1  ,  500SNLV
930790  ,  -1  ,  CS娱乐TI
930791  ,  -1  ,  CS医药TI
930789  ,  -1  ,  CSMA预期
930820  ,  -1  ,  CS高端制
930821  ,  -1  ,  中证VR
930822  ,  -1  ,  CS院校企
930838  ,  -1  ,  CS高股息
930845  ,  -1  ,  CS供给侧
930846  ,  -1  ,  300SNLV
930847  ,  -1  ,  800SNLV
930848  ,  -1  ,  1000SNLV
930855  ,  -1  ,  CS质量
930860  ,  -1  ,  盈利质量
930850  ,  -1  ,  智能制造
930851  ,  -1  ,  云计算
930852  ,  -1  ,  量子通信
930853  ,  -1  ,  海绵城市
930854  ,  -1  ,  水环境
930875  ,  -1  ,  空天军工
930901  ,  -1  ,  动漫游戏
930902  ,  -1  ,  中证数据
930903  ,  -1  ,  中证Ａ股
930883  ,  -1  ,  创新驱动
930884  ,  -1  ,  300创新
930885  ,  -1  ,  500创新
930904  ,  -1  ,  中证PPP
930905  ,  -1  ,  CS贵金属
930910  ,  -1  ,  农牧渔
930911  ,  -1  ,  化学原料
000891  ,  -1  ,  新兴综指
930942  ,  -1  ,  300动态对冲
930943  ,  -1  ,  500动态对冲
930944  ,  -1  ,  1000动态对冲
930955  ,  -1  ,  红利低波100
930981  ,  -1  ,  东北指数
930982  ,  -1  ,  扶贫指数
930983  ,  -1  ,  MG 200
930984  ,  -1  ,  MG新经济
930985  ,  -1  ,  500 LBLV
930986  ,  -1  ,  金融科技
931000  ,  -1  ,  大湾区
931003  ,  -1  ,  农业改革
931004  ,  -1  ,  女性消费
931005  ,  -1  ,  母婴消费
931006  ,  -1  ,  老年消费
931007  ,  -1  ,  新生消费
931012  ,  -1  ,  CS 黄金
931020  ,  -1  ,  装配建筑
931032  ,  -1  ,  复兴100
931033  ,  -1  ,  杭州湾区
931054  ,  -1  ,  财务稳健
931055  ,  -1  ,  稳健低波
931056  ,  -1  ,  红利增长
931037  ,  -1  ,  绿色领先
931057  ,  -1  ,  股权激励
931058  ,  -1  ,  竞争优势
931063  ,  -1  ,  创始经营
930939  ,  -1  ,  500质量
931068  ,  -1  ,  消费龙头
930740  ,  -1  ,  300 红利LV
930938  ,  -1  ,  500成长估值
931149  ,  -1  ,  环境质量
931150  ,  -1  ,  绿色质量
931148  ,  -1  ,  ESG 80
930987  ,  -1  ,  安徽发展
931081  ,  -1  ,  中证半导
931087  ,  -1  ,  科技龙头
931139  ,  -1  ,  CS消费50
931140  ,  -1  ,  医药50
931151  ,  -1  ,  光伏产业
931152  ,  -1  ,  CS创新药
931155  ,  -1  ,  300质量
931156  ,  -1  ,  800质量
931079  ,  -1  ,  5G通信
931163  ,  -1  ,  浙江100
931159  ,  -1  ,  创新100
931187  ,  -1  ,  科技100
931168  ,  -1  ,  ESG领先
931273  ,  -1  ,  海南指数
931265  ,  -1  ,  民企300
931373  ,  -1  ,  股息龙头
931266  ,  -1  ,  民企贡献
931384  ,  -1  ,  300美元对冲2
931385  ,  -1  ,  500美元对冲2
931386  ,  -1  ,  1000美元对冲2
931387  ,  -1  ,  300瑞郎对冲
931188  ,  -1  ,  300欧元对冲
931381  ,  -1  ,  中证长三角
931380  ,  -1  ,  科技50
931375  ,  -1  ,  300质量低波
931412  ,  -1  ,  证券25
931447  ,  -1  ,  科技成长
931463  ,  -1  ,  300 ESG
931465  ,  -1  ,  300 ESG领先
931466  ,  -1  ,  300 ESG价值
931480  ,  -1  ,  线上消费
931484  ,  -1  ,  CS医药创新
931467  ,  -1  ,  医药龙头
931489  ,  -1  ,  A股通策略
931491  ,  -1  ,  5G 100
931494  ,  -1  ,  消费电子
931469  ,  -1  ,  云计算50
931513  ,  -1  ,  公共卫生
931495  ,  -1  ,  工业互联
931512  ,  -1  ,  周期50
931526  ,  -1  ,  企业核心竞争力50
